726,4261
727,3180
728,6142
729,4732
730,7469
731,5542
732,5747
733,6286
734,666
735,3305
736,8850
737,339
738,477
739,5503
740,159
741,9171
742,669
743,1418
744,5251
745,4075
746,6485
747,2519
748,4995
749,6396
750,8985
751,7682
752,4978
753,7268
754,6825
755,2155
756,3484
757,9261
758,9613
759,2387
760,9871
761,5361
762,4795
763,3428
764,6762
765,4542
766,4243
767,109
768,5518
769,5669
770,7674
771,8352
772,9191
773,2957
774,5817
775,793
776,1354
777,8852
778,6154
779,2490
780,3580
781,1291
782,3663
783,6258
784,5758
785,1480
786,3044
787,4341
788,2658
789,1837
790,2344
791,1758
792,6926
793,9109
794,2236
795,7337
796,4798
797,8063
798,1031
799,9354
800,683
801,973
802,9326
803,2089
804,4004
805,6492
806,1599
807,9286
808,7647
809,667
810,4855
811,694
812,3131
813,6801
814,4980
815,7881
816,9539
817,809
818,4241
819,5401
820,6423
821,1489
822,3945
823,7335
824,4396
825,5448
826,3191
827,5294
828,1637
829,6502
830,6820
831,4219
832,9026
833,173
834,2619
835,9415
836,2240
837,5859
838,3744
839,3778
840,3762
841,9108
842,714
843,5991
844,1112
845,189
846,2400
847,5796
848,1687
849,2614
850,3599
851,3118
852,8435
853,1436
854,4323
855,1620
856,4279
857,7659
858,3626
859,3458
860,1494
861,2644
862,744
863,8078
864,6385
865,5065
866,1004
867,8015
868,9746
869,6822
870,3382
871,4523
872,1378
873,9137
874,101
875,2479
876,5768
877,3407
878,9602
879,4942
880,8456
881,4906
882,3857
883,7851
884,7687
885,6548
886,7714
887,1956
888,6503
889,8754
890,6928
891,8828
892,4030
893,3124
894,9566
895,9039
896,7564
897,2917
898,203
899,7811
900,9298
901,5640
902,9375
903,7467
904,740
905,7292
906,8994
907,3655
908,4459
909,4454
910,920
911,8340
912,3292
913,5043
914,6049
915,3225
916,1102
917,4262
918,3838
919,8309
920,3939
921,3093
922,7979
923,860
924,1943
925,4476
926,5508
927,1639
928,1962
929,5739
930,3066
931,5804
932,467
933,3661
934,5728
935,6672
936,5331
937,947
938,6451
939,5314
940,5365
941,8949
942,9304
943,9654
944,4556
945,4233
946,2410
947,4302
948,3125
949,7759
950,1200
951,6945
952,65
953,893
954,7891
955,1885
956,4723
957,2670
958,3394
959,9198
960,1953
961,7077
962,5509
963,3386
964,2947
965,8437
966,5540
967,698
968,9720
969,71
970,2058
971,4607
972,9051
973,9214
974,6964
975,7029
976,8931
977,4097
978,2046
979,2978
980,4842
981,5210
982,4812
983,5104
984,9694
985,8223
986,6554
987,7481
988,7528
989,2846
990,593
991,6924
992,6533
993,3633
994,6305
995,16
996,1343
997,6265
998,7804
999,85
1000,9246
1001,475
1002,4401
1003,8119
1004,7379
1005,5004
1006,5709
1007,1310
1008,5341
1009,2020
1010,4951
1011,7628
1012,9238
1013,482
1014,2648
1015,2826
1016,5244
1017,1732
1018,1772
1019,3438
1020,33
1021,74
1022,4669
1023,3644
1024,7445
1025,4367
1026,4227
1027,1462
1028,6186
1029,1628
1030,6940
1031,3650
1032,6346
1033,5099
1034,1701
1035,1365
1036,650
1037,3057
1038,7314
1039,9411
1040,1644
1041,8770
1042,6160
1043,1302
1044,7895
1045,965
1046,6629
1047,9229
1048,7655
1049,367
1050,5930
1051,7842
1052,7345
1053,7067
1054,5923
1055,124
1056,6868
1057,2141
1058,853
1059,9394
1060,314
1061,5918
1062,5658
1063,5890
1064,9769
1065,8198
1066,6229
1067,9852
1068,8325
1069,449
1070,3715
1071,9499
1072,5017
1073,8597
1074,9972
1075,1975
1076,1929
1077,3022
1078,3706
1079,8549
1080,9022
1081,7534
1082,770
1083,5976
1084,3865
1085,9366
1086,6561
1087,808
1088,4760
1089,960
1090,1566
1091,7311
1092,9361
1093,5264
1094,9244
1095,7044
1096,4015
1097,2898
1098,2072
1099,6717
1100,9178
1101,2289
1102,179
1103,4968
1104,1723
1105,139
1106,8361
1107,3242
1108,5385
1109,4259
1110,4989
1111,4352
1112,9353
1113,3546
1114,2770
1115,1916
1116,9360
1117,9729
1118,1334
1119,2805
1120,6686
1121,1048
1122,1768
1123,3199
1124,7717
1125,2367
1126,3562
1127,9518
1128,5752
1129,451
1130,1380
1131,6437
1132,6844
1133,708
1134,8406
1135,4041
1136,3639
1137,1049
1138,448
1139,338
1140,7247
1141,6062
1142,7713
1143,2593
1144,6922
1145,469
1146,5290
1147,1940
1148,9701
1149,8669
1150,2233
1151,5085
1152,7924
1153,1788
1154,72
1155,3427
1156,9359
1157,5495
1158,1863
1159,2642
1160,8493
1161,3460
1162,4975
1163,3027
1164,2733
1165,680
1166,83
1167,8016
1168,5647
1169,6776
1170,4405
1171,3273
1172,3045
1173,442
1174,8903
1175,161
1176,7391
1177,1427
1178,2010
1179,6397
1180,286
1181,7956
1182,7658
1183,6293
1184,7234
1185,590
1186,8350
1187,9764
1188,2378
1189,4524
1190,3282
1191,9303
1192,5110
1193,78
1194,912
1195,1149
1196,1487
1197,8650
1198,1792
1199,77
1200,3494
1201,3059
1202,8730
1203,491
1204,3541
1205,5686
1206,4533
1207,1926
1208,1888
1209,5276
1210,3491
1211,5026
1212,2704
1213,2112
1214,4663
1215,4910
1216,681
1217,2546
1218,6239
1219,6440
1220,5913
1221,3095
1222,4031
1223,9675
1224,8660
1225,5516
1226,4715
1227,7458
1228,785
1229,4218
1230,3934
1231,3560
1232,8940
1233,3896
1234,1515
1235,4185
1236,4295
1237,6371
1238,1333
1239,6181
1240,8283
1241,4372
1242,6510
1243,2945
1244,8538
1245,9855
1246,2257
1247,9726
1248,6476
1249,27
1250,3942
1251,9333
1252,6054
1253,517
1254,2062
1255,3360
1256,7997
1257,1930
1258,4920
1259,3968
1260,1621
1261,7441
1262,5139
1263,8133
1264,1586
1265,3422
1266,1563
1267,3834
1268,7624
1269,7786
1270,3981
1271,5202
1272,4422
1273,1382
1274,7822
1275,5155
1276,767
1277,9454
1278,9948
1279,7794
1280,129
1281,7064
1282,7498
1283,3307
1284,5270
1285,9643
1286,8476
1287,4495
1288,6743
1289,1216
1290,5309
1291,4624
1292,3519
1293,3436
1294,7220
1295,5953
1296,4668
1297,9491
1298,8037
1299,7089
1300,316
1301,4671
1302,3324
1303,320
1304,1198
1305,2018
1306,2775
1307,5121
1308,465
1309,5885
1310,6456
1311,6986
1312,9363
1313,3839
1314,8557
1315,8092
1316,2408
1317,508
1318,2285
1319,3675
1320,5396
1321,9718
1322,3688
1323,9488
1324,9189
1325,8261
1326,9040
1327,1134
1328,3924
1329,9642
1330,8634
1331,8440
1332,4449
1333,9711
1334,7297
1335,4622
1336,2735
1337,8566
1338,9234
1339,9942
1340,304
1341,3293
1342,5187
1343,5889
1344,1999
1345,1645
1346,2796
1347,6477
1348,362
1349,1451
1350,2499
1351,5481
1352,8391
1353,8430
1354,9046
1355,6808
1356,2910
1357,4357
1358,8662
1359,5979
1360,4646
1361,5128
1362,13
1363,9770
1364,9077
1365,7361
1366,4104
1367,5400
1368,9153
1369,5971
1370,5445
1371,4142
1372,9982
1373,37
1374,8751
1375,9101
1376,9909
1377,506
1378,8580
1379,7229
1380,2799
1381,1815
1382,2423
1383,1784
1384,9831
1385,6299
1386,7758
1387,2639
1388,2280
1389,1383
1390,6157
1391,226
1392,6036
1393,9742
1394,9485
1395,3533
1396,1332
1397,8498
1398,3475
1399,8266
1400,8446
1401,6614
1402,8027
1403,9134
1404,8415
1405,8347
1406,7536
1407,9102
1408,3842
1409,1872
1410,6730
1411,23
1412,8041
1413,276
1414,6515
1415,8417
1416,8199
1417,2167
1418,1911
1419,7322
1420,9895
1421,3751
1422,5666
1423,7700
1424,8213
1425,4289
1426,8854
1427,9691
1428,4046
1429,3372
1430,8489
1431,6758
1432,7190
1433,9379
1434,8869
1435,1136
1436,1247
1437,4846
1438,7154
1439,3537
1440,4741
1441,5613
1442,5069
1443,8832
1444,7653
1445,3665
1446,2149
1447,5050
1448,4362
1449,9265
1450,4960
1451,6519
1452,4934
1453,7665
1454,7195
1455,2983
1456,4338
1457,9592
1458,5604
1459,2386
1460,7200
1461,9112
1462,5883
1463,18
1464,112
1465,4245
1466,5681
1467,4376
1468,1053
1469,7252
1470,3657
1471,6705
1472,5721
1473,2808
1474,9466
1475,8134
1476,9544
1477,8924
1478,8766
1479,1446
1480,7101
1481,8307
1482,7272
1483,4171
1484,7967
1485,7355
1486,3506
1487,420
1488,7930
1489,2514
1490,9452
1491,2598
1492,1734
1493,3326
1494,9631
1495,6388
1496,1154
1497,8464
1498,7784
1499,3164
1500,9311
1501,2183
1502,5051
1503,2549
1504,5426
1505,3528
1506,3001
1507,4682
1508,7224
1509,2264
1510,3829
1511,3416
1512,6930
1513,4840
1514,8558
1515,8304
1516,1090
1517,571
1518,1207
1519,9453
1520,6093
1521,4215
1522,831
1523,5088
1524,7104
1525,3803
1526,1126
1527,2939
1528,2678
1529,7082
1530,7250
1531,5977
1532,5939
1533,9263
1534,3412
1535,7446
1536,1759
1537,9902
1538,3173
1539,1575
1540,4194
1541,3804
1542,2496
1543,5368
1544,819
1545,1898
1546,2211
1547,9657
1548,3309
1549,4318
1550,3248
1551,346
1552,957
1553,9541
1554,5736
1555,201
1556,9862
1557,836
1558,2178
1559,3409
1560,9792
1561,4439
1562,8668
1563,1741
1564,6420
1565,4128
1566,1804
1567,2605
1568,9745
1569,6603
1570,2753
1571,383
1572,3295
1573,340
1574,8888
1575,939
1576,6733
1577,5588
1578,2702
1579,2413
1580,644
1581,6189
1582,7228
1583,2027
1584,6903
1585,9237
1586,5612
1587,7684
1588,9733
1589,3047
1590,5900
1591,1596
1592,9124
1593,3973
1594,2557
1595,7164
1596,6690
1597,9063
1598,5185
1599,8708
1600,5906
1601,7392
1602,5192
1603,5744
1604,630
1605,3352
1606,851
1607,5662
1608,6295
1609,7097
1610,1574
1611,2202
1612,8177
1613,9275
1614,8148
1615,232
1616,3271
1617,5827
1618,9049
1619,8419
1620,6832
1621,2684
1622,707
1623,1751
1624,7440
1625,2100
1626,3330
1627,5145
1628,4022
1629,6592
1630,1269
1631,2151
1632,5010
1633,4226
1634,4473
1635,8861
1636,9259
1637,4073
1638,2139
1639,5144
1640,3185
1641,9881
1642,5960
1643,6417
1644,4981
1645,7941
1646,7644
1647,4694
1648,1346
1649,7271
1650,43
1651,3901
1652,8812
1653,2636
1654,2405
1655,5186
1656,255
1657,9255
1658,582
1659,9870
1660,1317
1661,3888
1662,3128
1663,5134
1664,3961
1665,6024
1666,3126
1667,5484
1668,3754
1669,398
1670,886
1671,3917
1672,8332
1673,4187
1674,5816
1675,9260
1676,488
1677,7977
1678,2034
1679,9872
1680,1309
1681,3035
1682,1761
1683,5583
1684,6745
1685,3216
1686,4514
1687,6147
1688,9963
1689,2798
1690,2535
1691,1624
1692,6990
1693,6915
1694,7747
1695,2986
1696,6074
1697,211
1698,737
1699,6902
1700,337
1701,604
1702,360
1703,2857
1704,8746
1705,3777
1706,2782
1707,3935
1708,7254
1709,8727
1710,8091
1711,6806
1712,9494
1713,9130
1714,5206
1715,2037
1716,4154
1717,4983
1718,9308
1719,1964
1720,9240
1721,908
1722,1739
1723,6341
1724,2617
1725,730
1726,1989
1727,2608
1728,8803
1729,9489
1730,6625
1731,7740
1732,1887
1733,7283
1734,7233
1735,5748
1736,8208
1737,301
1738,623
1739,9025
1740,7555
1741,3029
1742,8681
1743,1498
1744,2817
1745,7668
1746,6772
1747,3171
1748,228
1749,3375
1750,4944
1751,7293
1752,2309
1753,8073
1754,9847
1755,4804
1756,1019
1757,8703
1758,5602
1759,9312
1760,7146
1761,6523
1762,6550
1763,4581
1764,1318
1765,7036
1766,2243
1767,8490
1768,9523
1769,6707
1770,627
1771,2121
1772,3747
1773,7149
1774,1501
1775,6736
1776,7245
1777,2108
1778,7132
1779,6200
1780,2298
1781,4203
1782,2794
1783,4208
1784,6334
1785,9481
1786,4064
1787,9632
1788,6360
1789,4337
1790,9893
1791,4230
1792,6823
1793,5620
1794,5996
1795,6188
1796,2365
1797,405
1798,7382
1799,4
1800,1892
1801,4317
1802,8383
1803,5839
1804,1054
1805,8233
1806,3097
1807,8896
1808,7744
1809,9199
1810,9272
1811,8736
1812,3374
1813,5578
1814,2348
1815,4889
1816,3734
1817,7281
1818,6560
1819,7631
1820,5700
1821,6335
1822,2950
1823,3321
1824,4991
1825,4286
1826,5254
1827,1800
1828,7993
1829,7729
1830,3031
1831,8384
1832,9149
1833,6276
1834,4160
1835,2068
1836,1034
1837,1524
1838,8067
1839,1348
1840,1521
1841,4685
1842,4796
1843,8695
1844,9931
1845,6812
1846,8717
1847,5755
1848,266
1849,2870
1850,2268
1851,6909
1852,5427
1853,918
1854,921
1855,2995
1856,373
1857,1261
1858,6563
1859,1497
1860,1636
1861,2961
1862,8147
1863,9440
1864,5995
1865,2152
1866,7142
1867,660
1868,7989
1869,2247
1870,3681
1871,2500
1872,2831
1873,8112
1874,2159
1875,2562
1876,917
1877,5642
1878,7473
1879,6601
1880,363
1881,5329
1882,306
1883,7353
1884,4312
1885,1131
1886,1157
1887,9557
1888,8114
1889,4791
1890,6034
1891,7420
1892,8161
1893,6900
1894,5597
1895,1168
1896,1018
1897,1780
1898,7915
1899,9352
1900,4486
1901,8505
1902,7988
1903,560
1904,2147
1905,6827
1906,9161
1907,6356
1908,2218
1909,9605
1910,1550
1911,2825
1912,1782
1913,1490
1914,6471
1915,5218
1916,3684
1917,6509
1918,3943
1919,763
1920,2129
1921,596
1922,8462
1923,5175
1924,5213
1925,5852
1926,9528
1927,9998
1928,2988
1929,4670
1930,7847
1931,1298
1932,8560
1933,8438
1934,1230
1935,9320
1936,8268
1937,8499
1938,9695
1939,5354
1940,9951
1941,7199
1942,6127
1943,2911
1944,9833
1945,3505
1946,9414
1947,4645
1948,5322
1949,2321
1950,1519
1951,9995
1952,8432
1953,3985
1954,1691
1955,8051
1956,6830
1957,7165
1958,9994
1959,225
1960,870
1961,7884
1962,6879
1963,8530
1964,1152
1965,8083
1966,1308
1967,3776
1968,9459
1969,6332
1970,3713
1971,7452
1972,2984
1973,5694
1974,321
1975,2419
1976,5140
1977,1398
1978,315
1979,1933
1980,8788
1981,885
1982,4077
1983,8050
1984,3081
1985,4316
1986,7198
1987,6586
1988,5246
1989,7177
1990,5997
1991,325
1992,856
1993,4843
1994,5265
1995,7669
1996,5399
1997,2241
1998,1085
1999,3910
2000,1238
2001,2011
2002,419
2003,4597
2004,8641
2005,2867
2006,4532
2007,8724
2008,5058
2009,1755
2010,8911
2011,7291
2012,855
2013,150
2014,5633
2015,6875
2016,6802
2017,9410
2018,8932
2019,7081
2020,8427
2021,5643
2022,6209
2023,8933
2024,7616
2025,8971
2026,1842
2027,1675
2028,9248
2029,3053
2030,4303
2031,570
2032,2451
2033,4349
2034,4371
2035,1478
2036,875
2037,587
2038,9810
2039,2698
2040,9667
2041,2317
2042,6174
2043,8897
2044,4958
2045,4084
2046,6535
2047,658
2048,3521
2049,4024
2050,3245
2051,6063
2052,1499
2053,9630
2054,2390
2055,9196
2056,7837
2057,4638
2058,5441
2059,4829
2060,7852
2061,6767
2062,7545
2063,2292
2064,7928
2065,2783
2066,9730
2067,7877
2068,7663
2069,2194
2070,5184
2071,4883
2072,7022
2073,3446
2074,1103
2075,4946
2076,8279
2077,5066
2078,9908
2079,2308
2080,2771
2081,7679
2082,2156
2083,260
2084,9167
2085,4148
2086,7649
2087,7289
2088,5941
2089,9152
2090,6862
2091,807
2092,8880
2093,8964
2094,1536
2095,4915
2096,2270
2097,6578
2098,9968
2099,7548
2100,7777
2101,3866
2102,9072
2103,7764
2104,2956
2105,2551
2106,2502
2107,6086
2108,3629
2109,8487
2110,5592
2111,6155
2112,174
2113,1023
2114,3229
2115,9689
2116,1977
2117,1503
2118,4179
2119,5513
2120,9584
2121,1265
2122,6864
2123,9230
2124,8561
2125,5751
2126,1747
2127,8722
2128,2439
2129,8005
2130,9460
2131,4955
2132,4130
2133,3765
2134,8895
2135,1432
2136,7065
2137,2235
2138,7520
2139,6873
2140,7862
2141,6012
2142,6251
2143,3601
2144,8118
2145,3457
2146,5644
2147,8644
2148,642
2149,4593
2150,4382
2151,9177
2152,2518
2153,4676
2154,2552
2155,5321
2156,9350
2157,458
2158,1893
2159,1115
2160,4412
2161,6698
2162,1166
2163,3279
2164,1439
2165,35
2166,5466
2167,5554
2168,7000
2169,859
2170,6880
2171,3043
2172,1399
2173,7061
2174,4092
2175,8010
2176,1175
2177,4478
2178,5915
2179,397
2180,6963
2181,8769
2182,3418
2183,3852
2184,2850
2185,6993
2186,1576
2187,9859
2188,8333
2189,2304
2190,4838
2191,8011
2192,4229
2193,2681
2194,2375
2195,9283
2196,7566
2197,6313
2198,8477
2199,6649
2200,8699
2201,6968
2202,1957
2203,1514
2204,7047
2205,8682
2206,9159
2207,4329
2208,2427
2209,4135
2210,1927
2211,1656
2212,6954
2213,6212
2214,7748
2215,6558
2216,24
2217,118
2218,5523
2219,6511
2220,6226
2221,4797
2222,2096
2223,6376
2224,192
2225,6567
2226,3581
2227,544
2228,4762
2229,995
2230,7995
2231,9365
2232,2890
2233,7227
2234,8421
2235,8503
2236,6428
2237,5743
2238,1201
2239,553
2240,1556
2241,1455
2242,5404
2243,2979
2244,2290
2245,2207
2246,7135
2247,6468
2248,7479
2249,6037
2250,512
2251,8646
2252,9503
2253,5183
2254,9369
2255,2078
2256,6748
2257,5765
2258,1678
2259,453
2260,3654
2261,830
2262,2635
2263,9661
2264,8733
2265,3851
2266,4421
2267,3378
2268,8480
2269,8436
2270,4966
2271,4961
2272,8840
2273,5905
2274,4468
2275,8348
2276,4070
2277,6275
2278,4771
2279,5046
2280,5285
2281,9819
2282,1457
2283,6855
2284,3169
2285,6514
2286,4481
2287,3845
2288,2756
2289,9526
2290,799
2291,4684
2292,4865
2293,9571
2294,4568
2295,3166
2296,9845
2297,2168
2298,6006
2299,3067
2300,8046
2301,2319
2302,722
2303,489
2304,5425
2305,9330
2306,3913
2307,7532
2308,6092
2309,5408
2310,9226
2311,5657
2312,7419
2313,7215
2314,3984
2315,3450
2316,6099
2317,8957
2318,3499
2319,2613
2320,5959
2321,9270
2322,6490
2323,3338
2324,4618
2325,8043
2326,1945
2327,9332
2328,6038
2329,4637
2330,175
2331,7436
2332,5176
2333,7517
2334,9983
2335,9055
2336,4891
2337,3327
2338,3853
2339,2253
2340,5771
2341,9418
2342,954
2343,8851
2344,614
2345,5868
2346,6472
2347,9843
2348,5856
2349,994
2350,9140
2351,2079
2352,8238
2353,742
2354,6501
2355,3454
2356,6756
2357,1361
2358,1551
2359,9567
2360,4933
2361,3005
2362,9276
2363,4943
2364,2338
2365,9264
2366,7911
2367,5482
2368,5988
2369,2475
2370,9609
2371,3795
2372,5160
2373,3824
2374,7470
2375,7123
2376,1822
2377,3083
2378,7848
2379,1209
2380,2134
2381,6413
2382,1087
2383,5505
2384,8099
2385,8395
2386,3503
2387,9095
2388,8131
2389,2473
2390,3351
2391,1479
2392,2951
2393,2664
2394,7502
2395,3080
2396,1234
2397,2355
2398,5257
2399,144
2400,9032
2401,2803
2402,6632
2403,925
2404,6547
2405,6057
2406,3789
2407,7614
2408,4399
2409,3637
2410,156
2411,4398
2412,701
2413,6028
2414,1699
2415,2743
2416,2465
2417,2621
2418,726
2419,9938
2420,7433
2421,8937
2422,8294
2423,6283
2424,7551
2425,8226
2426,5826
2427,6249
2428,6633
2429,7902
2430,1
2431,1050
2432,7696
2433,8709
2434,2948
2435,6637
2436,6114
2437,7310
2438,5490
2439,289
2440,7304
2441,1948
2442,1591
2443,1191
2444,3609
2445,9848
2446,915
2447,2811
2448,4956
2449,4851
2450,5147
2451,7627
2452,1208
2453,5497
2454,1858
2455,718
2456,9921
2457,2622
2458,6133
2459,3682
2460,7403
2461,3651
2462,1315
2463,1081
2464,8951
2465,2349
2466,7864
2467,5741
2468,2938
2469,7872
2470,2424
2471,4056
2472,3699
2473,4006
2474,9533
2475,8378
2476,2203
2477,2287
2478,3070
2479,5562
2480,8407
2481,4935
2482,2766
2483,8482
2484,4570
2485,9606
2486,1341
2487,6959
2488,5510
2489,9873
2490,61
2491,372
2492,3798
2493,524
2494,4971
2495,4452
2496,3710
2497,6436
2498,8532
2499,3897
2500,7026
2501,6744
2502,9784
2503,3620
2504,6284
2505,262
2506,7694
2507,1896
2508,7871
2509,5014
2510,1820
2511,3473
2512,8235
2513,6320
2514,1998
2515,7002
2516,5825
2517,7588
2518,9170
2519,8463
2520,8526
2521,5435
2522,5629
2523,1204
2524,7819
2525,5211
2526,9943
2527,7256
2528,6869
2529,2544
2530,7932
2531,5690
2532,9731
2533,9807
2534,3577
2535,432
2536,242
2537,8892
2538,7601
2539,2764
2540,9131
2541,4469
2542,1125
2543,4821
